Willie,Male,30
Willis,Male,24
Willmott,Male,80
Willy,Male,95
Wilmar,Male,82
Wilmer,Male,52
Wilson,Male,88
Wilt,Male,74
Wilton,Male,44
Win,Male,56
Windham,Male,46
Winfield,Male,31
Winford,Male,76
Winfred,Male,73
Winifield,Male,21
Winn,Male,24
Winnie,Male,21
Winny,Male,91
Winslow,Male,83
Winston,Male,95
Winthrop,Male,98
Winton,Male,53
Wit,Male,54
Witold,Male,28
Wittie,Male,44
Witty,Male,77
Wojciech,Male,24
Wolf,Male,50
Wolfgang,Male,59
Wolfie,Male,38
Wolfram,Male,57
Wolfy,Male,58
Woochang,Male,50
Wood,Male,34
Woodie,Male,76
Woodman,Male,25
Woodrow,Male,91
Woody,Male,87
Worden,Male,36
Worth,Male,48
Worthington,Male,28
Worthy,Male,79
Wright,Male,34
Wyatan,Male,20
Wyatt,Male,98
Wye,Male,53
Wylie,Male,60
Wyn,Male,74
Wyndham,Male,51
Wynn,Male,61
Wynton,Male,52
Xavier,Male,26
Xenos,Male,63
Xerxes,Male,94
Xever,Male,79
Ximenes,Male,74
Ximenez,Male,81
Xymenes,Male,78
Yaakov,Male,80
Yacov,Male,64
Yale,Male,99
Yanaton,Male,48
Yance,Male,46
Yancey,Male,73
Yancy,Male,99
Yank,Male,43
Yankee,Male,23
Yard,Male,89
Yardley,Male,59
Yehudi,Male,92
Yigal,Male,55
Yule,Male,52
Yuri,Male,41
Yves,Male,52
Zach,Male,94
Zacharia,Male,84
Zachariah,Male,71
Zacharias,Male,25
Zacharie,Male,29
Zachary,Male,23
Zacherie,Male,40
Zachery,Male,87
Zack,Male,91
Zackariah,Male,37
Zak,Male,85
Zalman,Male,31
Zane,Male,77
Zared,Male,83
Zary,Male,81
Zeb,Male,57
Zebadiah,Male,25
Zebedee,Male,27
Zebulen,Male,56
Zebulon,Male,57
Zechariah,Male,73
Zed,Male,21
Zedekiah,Male,98
Zeke,Male,31
Zelig,Male,90
Zerk,Male,49
Zeus,Male,26
Zippy,Male,38
Zollie,Male,59
Zolly,Male,50
Zorro,Male,90
